NU_INSCRICAO,tipo_faixa_etaria,tipo_sexo,tipo_estado_civil,tipo_cor_raca,tipo_nacionalidade,tipo_conclusao,ano_de_concusao,tipo_escola,tipo_treineiro,regiao,uf_prova,municipio_prova,q01_escolaridade_pai,q02_escolaridade_mae,q03_ocupacao_pai,q04_ocupacao_mae,q05_pessoas_residencia,q06_renda_familiar,renda_per_capita,faixa_renda_per_capita,q07_empregado_domestico,q08_tem_banheiro,q09_qtd_quartos,q10_tem_carro,q11_tem_motocicleta,q12_tem_geladeira,q13_tem_freezer,q14_tem_maquina_lavar_roupa,q15_tem_maquina_secar_roupa,q17_tem_maquina_lavar_louca,q16_tem_microondas,q18_tem_aspirador_po,q19_tem_tv_cores,q20_tem_dvd,q21_tem_tv_assinatura,q23_tem_telefone_fixo,q22_tem_celular,q24_tem_computador,q25_tem_internet,indice_tecnologico,indice_eletrodomesticos,indice_transporte,indice_estrutura_casa,indice_escolaridade_pais,indice_max_escolaridade_pais,lingua_estrangeira,status_redacao,nota_cn,nota_ch,nota_lc,nota_mt,nota_red_comp1,nota_red_comp2,nota_red_comp3,nota_red_comp4,nota_red_comp5,nota_redacao,nota_media_geral
210061327761,4,Feminino,1,Preta,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Sudeste,RJ,Duque de Caxias,,2.0,F,B,4,1,165.0,1,0,2,2,0,0,1,1,0,0,0,1,0,2,1,0,0,3,0,1,7,3,0,4,2.0,2.0,Inglês,Sem problemas,531.6,573.9,498.8,362.0,120.0,120.0,100.0,120.0,60.0,520.0,491.6
210059587846,2,Masculino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,SP,Barueri,4.0,5.0,C,D,3,4,990.0,3,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,2,1,1,5,5,0,2,9.0,5.0,Inglês,Sem problemas,680.2,670.1,684.4,706.5,180.0,200.0,200.0,200.0,200.0,980.0,685.3
210058941492,2,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Sul,RS,Marau,4.0,4.0,B,F,2,4,1485.0,5,0,3,3,1,0,1,1,1,0,0,1,1,1,0,1,0,2,1,1,6,5,1,6,8.0,4.0,Inglês,Sem problemas,510.7,540.4,563.9,412.0,120.0,200.0,180.0,180.0,200.0,880.0,506.8
210059959482,4,Masculino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Nordeste,RN,Natal,,4.0,B,F,3,2,550.0,2,0,1,2,0,0,1,1,1,0,0,0,0,1,1,0,1,2,1,1,7,3,0,3,4.0,4.0,Espanhol,Sem problemas,516.5,570.8,556.5,594.5,120.0,120.0,120.0,120.0,120.0,600.0,559.6
210058573817,9,Feminino,1,Parda,Brasileiro(a),4,5,Não Respondeu,Não é treineiro,Nordeste,BA,Guanambi,0.0,1.0,A,A,3,1,220.0,1,0,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,3,1,1,3,1.0,1.0,Espanhol,Sem problemas,452.6,518.5,469.1,485.3,120.0,140.0,120.0,120.0,0.0,500.0,481.4
210061234982,5,Feminino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Nordeste,BA,Salvador,1.0,1.0,B,B,4,1,165.0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,4,2.0,1.0,Inglês,Sem problemas,486.2,360.8,326.5,382.3,140.0,180.0,140.0,140.0,120.0,720.0,389.0
210061337583,3,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,SP,Guararapes,2.0,4.0,C,B,2,1,330.0,1,0,1,2,0,0,1,1,1,0,0,1,0,1,0,0,0,2,0,1,4,4,0,3,6.0,4.0,Inglês,Sem problemas,590.1,626.8,624.7,677.6,140.0,160.0,120.0,160.0,160.0,740.0,629.8
210059587847,4,Feminino,1,Parda,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Norte,AP,Macapá,1.0,5.0,C,B,3,1,220.0,1,0,1,2,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,4,3,0,3,6.0,5.0,Espanhol,Sem problemas,522.7,544.6,528.5,432.2,160.0,180.0,180.0,160.0,200.0,880.0,507.0
210058941494,6,Masculino,1,Parda,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Nordeste,BA,Caculé,4.0,4.0,A,A,4,2,412.5,2,0,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,5,1,0,5,8.0,4.0,Inglês,Sem problemas,645.0,652.4,612.8,742.1,160.0,200.0,180.0,200.0,200.0,940.0,663.1
210060373826,4,Feminino,1,Branca,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Sudeste,RJ,Rio de Janeiro,,1.0,C,B,1,1,660.0,2,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,3,3,0,2,1.0,1.0,Inglês,Sem problemas,503.1,502.1,569.5,494.2,120.0,140.0,100.0,100.0,140.0,600.0,517.2
210058573818,6,Feminino,1,Parda,Brasileiro(a),4,4,Não Respondeu,Não é treineiro,Norte,PA,Barcarena,,5.0,F,B,4,1,165.0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,2,1,1,5,3,0,2,5.0,5.0,Inglês,Sem problemas,385.3,517.6,439.1,483.3,160.0,200.0,180.0,200.0,160.0,900.0,456.3
210059246974,1,Feminino,1,Parda,Brasileiro(a),3,0,Não Respondeu,É treineiro,Sudeste,RJ,Campos dos Goytacazes,2.0,5.0,B,B,2,1,330.0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,4,2,0,2,7.0,5.0,Inglês,Sem problemas,399.0,451.2,435.1,346.2,80.0,80.0,100.0,100.0,0.0,360.0,407.9
210061234983,2,Feminino,1,Não declarado,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,RJ,Mesquita,2.0,5.0,F,D,1,1,660.0,2,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,2,7.0,5.0,Espanhol,Sem problemas,394.5,472.8,474.7,398.1,100.0,100.0,80.0,100.0,0.0,380.0,435.0
210058941496,11,Feminino,2,Parda,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Sudeste,MG,Almenara,4.0,4.0,C,B,5,2,330.0,1,0,1,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,4,2,1,3,8.0,4.0,Espanhol,Sem problemas,496.0,569.1,515.9,516.6,160.0,200.0,160.0,160.0,200.0,880.0,524.4
210059959484,5,Feminino,1,Branca,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Centro-Oeste,GO,Ceres,1.0,1.0,B,B,4,2,412.5,2,0,2,3,1,1,1,1,1,0,0,1,0,1,0,1,0,3,0,1,6,4,2,5,2.0,1.0,Espanhol,Sem problemas,426.5,557.9,537.8,510.1,120.0,180.0,160.0,140.0,100.0,700.0,508.1
210060440977,3,Feminino,1,Parda,Brasileiro(a),2,0,Privada,Não é treineiro,Norte,AM,Manaus,4.0,4.0,C,C,3,3,770.0,3,0,1,2,0,0,1,1,1,0,0,1,0,1,0,0,0,2,1,1,5,4,0,3,8.0,4.0,Espanhol,Sem problemas,440.8,603.5,597.7,663.3,140.0,120.0,120.0,140.0,180.0,700.0,576.3
210060373827,7,Masculino,1,Branca,Brasileiro(a),4,4,Não Respondeu,Não é treineiro,Sudeste,SP,Campinas,,4.0,F,D,2,5,1815.0,5,0,1,2,0,0,1,0,1,0,0,0,1,1,0,0,0,2,2,1,6,3,0,3,4.0,4.0,Inglês,Sem problemas,645.8,681.2,575.1,786.7,140.0,200.0,160.0,200.0,200.0,900.0,672.2
210061234984,3,Masculino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,BA,Valença,3.0,4.0,D,B,2,3,1155.0,4,0,2,2,1,0,1,1,1,0,0,0,0,1,0,0,0,2,1,1,5,3,1,4,7.0,4.0,Inglês,Sem problemas,577.3,726.5,586.4,645.6,120.0,180.0,140.0,120.0,120.0,680.0,633.9
210059587849,4,Feminino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Norte,PA,Belém,5.0,4.0,F,B,4,1,165.0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,2,9.0,5.0,Inglês,Sem problemas,490.8,426.2,549.0,346.5,140.0,180.0,140.0,140.0,120.0,720.0,453.1
210059959485,2,Masculino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,BA,Brumado,4.0,3.0,C,E,4,4,742.5,3,0,1,2,1,1,1,1,1,0,0,1,0,1,0,0,0,3,1,1,6,4,2,3,7.0,4.0,Inglês,Sem problemas,477.7,480.0,508.0,629.4,120.0,120.0,100.0,100.0,40.0,480.0,523.8
210059982323,3,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,RJ,Nova Friburgo,4.0,4.0,D,D,4,3,577.5,2,0,1,3,1,1,1,0,1,0,0,0,0,1,0,1,0,4,2,1,9,2,2,4,8.0,4.0,Inglês,Sem problemas,526.9,616.9,544.6,528.9,160.0,180.0,160.0,140.0,160.0,800.0,554.3
210060373828,3,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Centro-Oeste,GO,Catalão,4.0,4.0,C,B,2,2,825.0,3,0,1,3,0,1,1,1,1,0,0,1,0,1,0,0,0,2,1,1,5,4,1,4,8.0,4.0,Inglês,Sem problemas,399.7,491.9,486.9,418.1,120.0,160.0,100.0,120.0,80.0,580.0,449.2
210059246976,2,Masculino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Centro-Oeste,MS,Campo Grande,2.0,3.0,B,B,3,3,770.0,3,0,2,2,3,0,1,0,1,0,0,1,1,1,0,0,0,3,1,1,6,4,3,4,5.0,3.0,Inglês,Sem problemas,521.0,388.7,528.9,660.1,140.0,160.0,140.0,160.0,160.0,760.0,524.7
210061234985,11,Feminino,1,Branca,Brasileiro(a),4,8,Não Respondeu,Não é treineiro,Sul,RS,Alvorada,2.0,4.0,C,D,2,2,825.0,3,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,2,0,1,4,4,0,2,6.0,4.0,Inglês,Sem problemas,475.3,579.7,561.7,647.9,120.0,120.0,80.0,100.0,0.0,420.0,566.2
210061337589,9,Feminino,1,Parda,Brasileiro(a),4,8,Não Respondeu,Não é treineiro,Sudeste,SP,São Paulo,,4.0,B,B,4,2,412.5,2,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,5,1,0,4,4.0,4.0,Inglês,Sem problemas,714.4,742.4,711.7,760.4,180.0,200.0,200.0,200.0,180.0,960.0,732.2
210059589781,8,Feminino,1,Parda,Brasileiro(a),4,6,Não Respondeu,Não é treineiro,Norte,RO,Mirante da Serra,,4.0,F,B,3,6,1540.0,5,0,1,3,0,1,1,1,1,0,0,1,0,1,0,0,0,2,1,1,5,4,1,4,4.0,4.0,Inglês,Sem problemas,512.3,553.4,540.8,558.1,140.0,180.0,180.0,200.0,200.0,900.0,541.2
210058061541,3,Feminino,1,Preta,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Nordeste,BA,São Gonçalo dos Campos,4.0,4.0,D,C,4,7,1485.0,5,0,3,3,1,1,1,0,1,0,0,1,0,3,1,0,0,4,1,1,10,3,2,6,8.0,4.0,Inglês,Sem problemas,583.3,657.0,596.2,700.8,160.0,200.0,180.0,200.0,180.0,920.0,634.3
210059855124,12,Feminino,2,Indígena,Brasileiro(a),4,17,Não Respondeu,Não é treineiro,Norte,AM,Manaus,1.0,0.0,A,B,4,2,412.5,2,0,1,2,0,1,1,0,1,0,0,1,0,1,0,0,0,2,0,1,4,3,1,3,1.0,1.0,Inglês,Sem problemas,560.2,488.7,468.7,463.9,120.0,120.0,120.0,120.0,60.0,540.0,495.4
210058387335,8,Feminino,2,Parda,Brasileiro(a),4,5,Não Respondeu,Não é treineiro,Nordeste,BA,Vitória da Conquista,,1.0,F,B,4,2,412.5,2,0,1,3,0,0,1,0,1,0,0,1,0,1,0,0,0,2,0,1,4,3,0,4,1.0,1.0,Inglês,Sem problemas,551.5,531.4,516.2,448.4,120.0,160.0,120.0,120.0,100.0,620.0,511.9
210059085139,7,Masculino,1,Parda,Brasileiro(a),4,4,Não Respondeu,Não é treineiro,Nordeste,PE,Santa Cruz do Capibaribe,2.0,6.0,C,D,6,1,110.0,1,0,2,3,1,0,1,0,0,0,0,1,0,1,0,0,0,4,1,1,7,2,1,5,8.0,6.0,Inglês,Sem problemas,448.1,529.2,515.3,596.7,120.0,120.0,80.0,120.0,20.0,460.0,522.3
210060801603,11,Masculino,1,Branca,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Nordeste,SE,Aracaju,3.0,1.0,B,B,2,1,330.0,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,4,2,0,3,4.0,3.0,Espanhol,Sem problemas,584.8,627.1,617.8,470.8,120.0,120.0,140.0,200.0,140.0,720.0,575.1
210059527738,6,Feminino,1,Parda,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Nordeste,SE,Aracaju,,3.0,C,B,2,1,330.0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,5,1,0,3,3.0,3.0,Espanhol,Sem problemas,457.4,412.6,476.4,355.0,120.0,160.0,140.0,180.0,180.0,780.0,425.4
210059388095,11,Feminino,1,Parda,Brasileiro(a),4,8,Não Respondeu,Não é treineiro,Nordeste,CE,Crato,,4.0,F,C,3,1,220.0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,3,1,0,2,4.0,4.0,Espanhol,Sem problemas,586.0,577.5,594.1,666.0,160.0,120.0,140.0,140.0,200.0,760.0,605.9
210059980951,4,Masculino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Sudeste,RJ,Rio de Janeiro,5.0,5.0,D,D,3,4,990.0,3,0,2,2,1,0,1,1,1,0,0,1,1,2,1,0,0,3,2,1,9,5,1,4,10.0,5.0,Inglês,Sem problemas,588.4,618.8,614.9,694.4,120.0,120.0,120.0,120.0,60.0,540.0,629.1
210058061542,3,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Sul,SC,Blumenau,5.0,4.0,D,B,3,6,1540.0,5,0,2,3,1,0,1,1,1,1,0,1,1,2,0,0,0,3,1,1,7,6,1,5,9.0,5.0,Inglês,Sem problemas,501.8,563.1,553.8,540.7,120.0,180.0,120.0,140.0,140.0,700.0,539.8
210059855125,2,Feminino,1,Preta,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,SP,Sorocaba,3.0,3.0,C,B,4,3,577.5,2,0,1,3,2,0,1,0,1,0,0,1,0,2,1,0,0,3,1,1,8,3,2,4,6.0,3.0,Inglês,Sem problemas,524.0,617.7,560.9,526.6,120.0,160.0,120.0,140.0,80.0,620.0,557.3
210058387336,13,Masculino,1,Parda,Brasileiro(a),4,17,Não Respondeu,Não é treineiro,Nordeste,PI,Teresina,3.0,4.0,A,B,5,2,330.0,1,0,2,2,0,3,1,0,1,0,1,1,0,2,0,0,0,4,2,1,9,4,3,4,7.0,4.0,Espanhol,Sem problemas,490.6,530.9,543.3,397.7,120.0,120.0,120.0,120.0,160.0,640.0,490.6
210059085140,11,Masculino,1,Branca,Brasileiro(a),4,11,Não Respondeu,Não é treineiro,Sudeste,MG,Ibirité,1.0,2.0,C,B,3,2,550.0,2,0,1,2,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,4,2,1,3,3.0,2.0,Espanhol,Sem problemas,462.3,555.5,521.6,540.0,80.0,40.0,40.0,100.0,40.0,300.0,519.8
210059855127,4,Feminino,1,Preta,Brasileiro(a),4,3,Não Respondeu,Não é treineiro,Norte,PA,Marabá,4.0,4.0,F,B,2,1,330.0,1,0,1,2,0,1,1,0,1,0,0,0,0,1,1,0,0,2,0,1,5,2,1,3,8.0,4.0,Espanhol,Sem problemas,411.5,544.0,455.9,406.3,120.0,140.0,160.0,140.0,160.0,720.0,454.4
210059085142,4,Masculino,1,Parda,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Nordeste,RN,Natal,4.0,1.0,C,C,3,3,770.0,3,0,2,2,0,0,1,1,1,0,0,0,0,1,0,0,0,3,1,1,6,3,0,4,5.0,4.0,Inglês,Sem problemas,626.8,390.7,497.2,723.0,100.0,120.0,100.0,100.0,180.0,600.0,559.4
210061327759,3,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,MG,Juiz de Fora,3.0,3.0,B,C,4,1,165.0,1,0,1,2,1,0,1,1,1,0,0,0,0,1,0,0,0,3,0,1,5,3,1,3,6.0,3.0,Inglês,Sem problemas,414.2,494.2,536.7,493.5,120.0,120.0,120.0,120.0,40.0,520.0,484.6
210059587845,5,Masculino,1,Branca,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Sudeste,RJ,Nilópolis,4.0,1.0,B,F,4,1,165.0,1,0,2,2,0,0,1,0,1,0,0,0,0,1,0,1,0,3,1,1,7,2,0,4,5.0,4.0,Inglês,Sem problemas,500.6,611.4,613.7,619.5,120.0,200.0,120.0,140.0,160.0,740.0,586.3
210058941490,5,Feminino,1,Parda,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Sudeste,ES,Pinheiros,4.0,4.0,D,D,5,4,594.0,2,0,2,2,1,1,1,3,1,0,0,1,0,1,0,0,0,3,0,1,5,6,2,4,8.0,4.0,Inglês,Sem problemas,441.6,496.1,428.0,661.1,120.0,140.0,120.0,140.0,160.0,680.0,506.7
210059982319,6,Feminino,1,Branca,Brasileiro(a),4,3,Não Respondeu,Não é treineiro,Nordeste,BA,Esplanada,4.0,4.0,D,A,2,1,330.0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,3,8.0,4.0,Inglês,Sem problemas,551.3,618.6,562.4,633.3,160.0,200.0,180.0,200.0,200.0,940.0,591.4
210060440974,4,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,CE,Fortaleza,3.0,3.0,B,B,4,2,412.5,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,3,1,0,2,6.0,3.0,Espanhol,Sem problemas,495.6,367.7,425.3,417.6,60.0,100.0,80.0,40.0,0.0,280.0,426.6
210060373824,8,Masculino,1,Indígena,Brasileiro(a),4,5,Não Respondeu,Não é treineiro,Nordeste,AL,Maceió,1.0,2.0,C,C,3,1,220.0,1,0,1,2,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,4,3,2,3,3.0,2.0,Espanhol,Sem problemas,433.6,486.5,469.7,410.6,60.0,80.0,40.0,60.0,0.0,240.0,450.1
210059527739,8,Masculino,1,Preta,Brasileiro(a),4,4,Não Respondeu,Não é treineiro,Nordeste,SE,Simão Dias,,,B,B,3,0,0.0,1,1,2,2,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,3,2,0,5,0.0,,Inglês,Sem problemas,525.5,579.3,517.8,618.6,120.0,80.0,80.0,100.0,40.0,420.0,560.3
210061103949,3,Masculino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,PI,Água Branca,3.0,4.0,A,A,5,0,0.0,1,0,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,1,3,7.0,4.0,Inglês,Sem problemas,380.3,437.5,495.8,454.5,100.0,120.0,100.0,80.0,20.0,420.0,442.0
210059388096,4,Masculino,1,Preta,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Norte,AP,Macapá,3.0,4.0,B,D,3,1,220.0,1,0,1,3,0,0,1,0,1,1,0,0,0,1,0,0,0,3,1,1,6,3,0,4,7.0,4.0,Espanhol,Sem problemas,539.4,551.7,570.4,420.7,120.0,140.0,140.0,120.0,40.0,560.0,520.6
210058061543,2,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Norte,AM,Manaus,4.0,4.0,C,F,3,1,220.0,1,0,1,2,0,0,1,0,0,0,0,1,0,1,0,0,0,2,1,0,4,2,0,3,8.0,4.0,Inglês,Sem problemas,423.4,473.2,449.7,349.0,80.0,120.0,100.0,100.0,100.0,500.0,423.8
210058387337,2,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,BA,Salvador,1.0,4.0,B,B,2,1,330.0,1,3,1,2,0,0,1,1,0,0,0,1,0,1,0,0,0,2,0,0,3,3,0,6,5.0,4.0,Espanhol,Sem problemas,506.5,518.2,515.4,428.2,140.0,40.0,40.0,140.0,40.0,400.0,492.1
210060801605,9,Masculino,1,Preta,Brasileiro(a),4,6,Não Respondeu,Não é treineiro,Sudeste,SP,Cosmópolis,0.0,1.0,F,B,3,1,220.0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,2,1,1,5,2,1,2,1.0,1.0,Inglês,Sem problemas,504.5,611.7,606.3,472.8,160.0,180.0,140.0,160.0,160.0,800.0,548.8
210059527740,12,Masculino,1,Parda,Brasileiro(a),4,11,Não Respondeu,Não é treineiro,Nordeste,PE,Caruaru,0.0,0.0,A,A,1,1,660.0,2,0,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,3,1,1,3,0.0,0.0,Espanhol,Sem problemas,522.7,541.9,530.6,369.4,100.0,120.0,100.0,120.0,120.0,560.0,491.2
210061103950,4,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Sudeste,MG,Caxambu,4.0,5.0,C,D,3,3,770.0,3,0,2,2,1,0,1,1,1,0,0,1,1,1,0,1,0,3,1,1,7,5,1,4,9.0,5.0,Inglês,Sem problemas,565.2,580.7,629.4,650.5,120.0,200.0,140.0,160.0,140.0,760.0,606.4
210060214092,4,Masculino,1,Branca,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Nordeste,MA,São Luís,4.0,4.0,C,F,2,1,330.0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,4,1,0,2,8.0,4.0,Inglês,Sem problemas,551.7,642.4,586.3,665.7,120.0,160.0,120.0,160.0,200.0,760.0,611.5
210059388097,3,Feminino,1,Branca,Brasileiro(a) Naturalizado(a),4,1,Não Respondeu,Não é treineiro,Sudeste,SP,Barueri,4.0,4.0,B,B,4,2,412.5,2,0,2,3,1,0,1,1,1,0,0,1,1,1,0,1,0,4,1,1,8,5,1,5,8.0,4.0,Espanhol,Sem problemas,411.4,468.4,469.7,362.2,120.0,100.0,80.0,100.0,120.0,520.0,427.9
210061234991,2,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Norte,RO,Porto Velho,4.0,4.0,A,A,2,2,825.0,3,0,2,2,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,3,4,1,4,8.0,4.0,Espanhol,Sem problemas,418.3,410.3,364.0,337.2,120.0,80.0,80.0,100.0,60.0,440.0,382.4
210061337600,6,Feminino,1,Branca,Brasileiro(a),4,3,Não Respondeu,Não é treineiro,Sul,SC,Florianópolis,3.0,2.0,B,B,4,2,412.5,2,0,1,2,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,3,2,0,3,5.0,3.0,Espanhol,Sem problemas,563.0,632.0,606.4,498.6,140.0,200.0,160.0,200.0,180.0,880.0,575.0
210059589787,5,Feminino,0,Branca,Brasileiro(a),4,4,Não Respondeu,Não é treineiro,Nordeste,PE,Aliança,0.0,6.0,A,A,2,0,0.0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,2,6.0,6.0,Espanhol,Sem problemas,430.7,370.2,536.6,515.4,120.0,140.0,120.0,120.0,100.0,600.0,463.2
210058941510,3,Feminino,1,Parda,Brasileiro(a),2,0,Privada,Não é treineiro,Norte,PA,Santarém,4.0,4.0,B,B,3,1,220.0,1,0,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,5,1,1,4,8.0,4.0,Espanhol,Sem problemas,547.7,634.3,602.2,612.2,140.0,200.0,160.0,180.0,200.0,880.0,599.1
210059974460,11,Feminino,1,Parda,Brasileiro(a),4,11,Não Respondeu,Não é treineiro,Norte,PA,Belém,4.0,4.0,D,B,3,2,550.0,2,0,1,3,1,1,1,0,1,0,0,0,0,1,0,0,0,3,1,1,6,2,2,4,8.0,4.0,Espanhol,Sem problemas,395.5,515.6,549.0,490.8,140.0,40.0,40.0,120.0,40.0,380.0,487.7
210059982330,5,Masculino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,AL,Maceió,0.0,1.0,B,A,5,1,132.0,1,0,1,2,0,0,1,0,1,0,0,0,1,1,0,0,0,2,0,1,4,3,0,3,1.0,1.0,Inglês,Sem problemas,461.8,591.2,561.3,525.8,100.0,200.0,160.0,160.0,200.0,820.0,535.0
210060440985,11,Masculino,0,Parda,Brasileiro(a),4,11,Não Respondeu,Não é treineiro,Nordeste,PE,Caruaru,1.0,1.0,A,A,2,2,825.0,3,0,1,2,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,1,4,2,0,3,2.0,1.0,Espanhol,Sem problemas,501.6,499.4,458.0,439.7,120.0,120.0,120.0,120.0,80.0,560.0,474.7
210058573827,5,Feminino,1,Branca,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Nordeste,PB,Boqueirão,2.0,4.0,C,A,3,1,220.0,1,0,1,2,0,1,1,1,1,1,0,0,0,1,1,0,0,3,0,1,6,4,1,3,6.0,4.0,Espanhol,Sem problemas,505.0,541.1,472.2,617.1,160.0,200.0,140.0,200.0,160.0,860.0,533.8
210059246983,3,Masculino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Sudeste,SP,Birigui,3.0,4.0,B,B,3,3,770.0,3,0,2,3,1,1,1,1,1,0,0,1,1,1,1,0,0,3,1,1,7,5,2,5,7.0,4.0,Inglês,Sem problemas,509.2,413.7,497.7,608.0,160.0,120.0,140.0,160.0,140.0,720.0,507.2
210061234992,3,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Nordeste,CE,Cedro,2.0,2.0,A,B,3,1,220.0,1,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,3,0,1,5,2,0,3,4.0,2.0,Espanhol,Sem problemas,415.8,399.3,459.5,366.4,120.0,200.0,120.0,120.0,80.0,640.0,410.2
210058941511,5,Masculino,1,Preta,Brasileiro(a),4,3,Não Respondeu,Não é treineiro,Sudeste,RJ,São Gonçalo,4.0,4.0,D,D,2,2,825.0,3,0,1,2,0,0,1,0,1,0,0,1,0,1,0,0,1,2,1,1,6,3,0,3,8.0,4.0,Inglês,Sem problemas,479.2,412.2,494.5,561.9,120.0,100.0,100.0,120.0,80.0,520.0,487.0
210059974461,2,Masculino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,CE,Sobral,1.0,2.0,B,B,2,0,0.0,1,0,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,3,0,1,5,1,1,3,3.0,2.0,Espanhol,Sem problemas,444.7,454.3,423.4,454.4,120.0,100.0,80.0,120.0,40.0,460.0,444.2
210059982331,11,Feminino,1,Parda,Brasileiro(a),4,6,Não Respondeu,Não é treineiro,Norte,AP,Santana,2.0,3.0,A,A,1,0,0.0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,2,5.0,3.0,Espanhol,Sem problemas,393.0,501.7,511.6,349.0,100.0,120.0,120.0,120.0,60.0,520.0,438.8
