NU_INSCRICAO,tipo_faixa_etaria,tipo_sexo,tipo_estado_civil,tipo_cor_raca,tipo_nacionalidade,tipo_conclusao,ano_de_concusao,tipo_escola,tipo_treineiro,municipio_prova,uf_prova,q01_escolaridade_pai,q02_escolaridade_mae,q03_ocupacao_pai,q04_ocupacao_mae,q05_pessoas_residencia,q06_renda_familiar,q07_empregado_domestico,q08_tem_banheiro,q09_qtd_quartos,q10_tem_carro,q11_tem_motocicleta,q12_tem_geladeira,q13_tem_freezer,q14_tem_maquina_lavar_roupa,q15_tem_maquina_secar_roupa,q17_tem_maquina_lavar_louca,q16_tem_microondas,q18_tem_aspirador_po,q19_tem_tv_cores,q20_tem_dvd,q21_tem_tv_assinatura,q23_tem_telefone_fixo,q22_tem_celular,q24_tem_computador,q25_tem_internet,lingua_estrangeira,status_redacao,nota_cn,nota_ch,nota_lc,nota_mt,nota_red_comp1,nota_red_comp2,nota_red_comp3,nota_red_comp4,nota_red_comp5,nota_redacao
210059260098,6,Masculino,1,Parda,Brasileiro(a),4,3,Não Respondeu,Não é treineiro,Sousa,PB,B,B,C,B,5,D,A,B,C,A,B,B,B,A,A,A,A,A,B,A,A,A,E,B,B,Espanhol,Sem problemas,451.6,504.9,597.9,541.5,160.0,120.0,160.0,120.0,160.0,720.0
210061103983,5,Feminino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Paragominas,PA,C,C,A,A,4,G,A,D,D,B,B,C,B,B,A,B,B,A,B,A,B,A,B,A,B,Espanhol,Sem problemas,507.4,574.1,509.5,462.2,120.0,200.0,180.0,180.0,180.0,860.0
210060214123,3,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Montenegro,RS,H,B,A,A,3,H,A,C,D,B,A,B,B,B,B,A,B,B,B,A,B,A,A,B,B,Inglês,Sem problemas,466.5,562.0,567.7,456.7,120.0,120.0,120.0,120.0,120.0,600.0
210059993987,2,Masculino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Santarém,PA,B,G,B,B,4,B,A,B,D,A,A,B,A,B,A,A,A,A,B,A,A,A,C,A,B,Inglês,Sem problemas,496.7,427.2,364.4,459.7,80.0,120.0,100.0,120.0,100.0,520.0
210058073320,2,Masculino,1,Parda,Brasileiro(a),3,0,Não Respondeu,É treineiro,Manhumirim,MG,A,B,A,A,3,D,A,C,C,A,A,B,B,B,A,A,A,A,B,A,A,A,C,A,B,Inglês,Sem problemas,577.8,638.4,559.6,707.1,140.0,120.0,140.0,120.0,80.0,600.0
210058387368,2,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,São Lourenço,MG,C,E,C,B,3,B,A,B,C,A,A,B,A,A,A,A,B,A,B,A,A,A,D,B,B,Inglês,Sem problemas,438.7,512.9,506.6,368.7,120.0,120.0,120.0,120.0,100.0,580.0
210061103984,3,Masculino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Januária,MG,E,E,B,B,3,C,A,B,C,A,B,B,A,B,A,A,B,A,C,B,A,A,D,B,B,Espanhol,Sem problemas,550.0,540.3,558.5,515.8,160.0,120.0,120.0,140.0,120.0,660.0
210060214124,13,Masculino,1,Preta,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Ji-Paraná,RO,B,B,A,B,2,B,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,A,C,A,A,Espanhol,Sem problemas,339.3,425.1,454.0,329.3,140.0,160.0,120.0,140.0,120.0,680.0
210059401167,4,Feminino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Macaé,RJ,B,E,C,D,4,C,A,B,B,B,B,B,B,B,A,A,A,A,B,A,A,A,C,A,B,Inglês,Sem problemas,413.3,426.4,517.0,539.0,120.0,100.0,100.0,80.0,80.0,480.0
210060227216,10,Feminino,1,Parda,Brasileiro(a),4,4,Não Respondeu,Não é treineiro,Seropédica,RJ,B,E,F,B,2,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,A,B,A,B,Espanhol,Sem problemas,467.3,471.8,463.6,434.4,120.0,120.0,100.0,120.0,40.0,500.0
210059401169,3,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Barueri,SP,F,F,E,E,4,E,A,D,D,C,A,B,B,B,A,A,B,B,C,A,A,B,E,B,B,Inglês,Sem problemas,461.9,593.8,527.5,456.6,160.0,200.0,180.0,200.0,200.0,940.0
210059993990,3,Feminino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Arapiraca,AL,C,D,A,A,2,B,A,B,C,A,A,B,B,B,A,A,A,A,B,A,A,A,C,B,B,Inglês,Sem problemas,649.2,657.5,627.8,794.8,160.0,200.0,200.0,200.0,200.0,960.0
210059974489,3,Feminino,1,Preta,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Rio de Janeiro,RJ,C,E,C,B,3,D,A,B,C,A,A,B,B,B,A,A,A,A,B,A,B,A,D,B,B,Inglês,Sem problemas,433.4,504.9,527.3,409.8,120.0,180.0,120.0,120.0,80.0,620.0
210060441014,11,Feminino,1,Parda,Brasileiro(a),4,11,Não Respondeu,Não é treineiro,São Paulo,SP,D,D,B,B,2,C,A,B,B,A,A,B,A,A,A,A,B,A,B,A,A,A,B,B,B,Inglês,Sem problemas,445.7,556.0,531.7,581.0,80.0,120.0,120.0,80.0,40.0,440.0
210060376445,7,Feminino,1,Preta,Brasileiro(a),4,4,Não Respondeu,Não é treineiro,São Luís,MA,C,C,A,A,4,C,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,A,C,A,B,Espanhol,Sem problemas,496.4,614.4,596.2,433.6,100.0,200.0,100.0,120.0,120.0,640.0
210058573853,2,Masculino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Pedreiras,MA,B,C,A,B,4,B,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,A,C,A,B,Espanhol,Sem problemas,485.5,489.5,521.7,463.4,140.0,160.0,120.0,160.0,140.0,720.0
210061244825,6,Feminino,1,Branca,Brasileiro(a),4,4,Não Respondeu,Não é treineiro,Água Branca,PI,E,E,F,C,2,A,A,C,D,A,B,B,A,A,A,A,B,A,B,B,A,A,C,B,B,Inglês,Sem problemas,646.1,673.9,627.8,714.7,140.0,180.0,120.0,160.0,180.0,780.0
210061347488,11,Feminino,1,Parda,Brasileiro(a),4,9,Não Respondeu,Não é treineiro,Valença do Piauí,PI,B,B,A,A,4,B,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,A,B,A,B,Inglês,Sem problemas,434.4,427.4,518.3,497.4,100.0,120.0,80.0,120.0,60.0,480.0
210059602749,4,Feminino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Rio de Janeiro,RJ,F,E,E,B,3,G,A,B,D,B,A,B,A,B,A,A,B,B,D,B,B,B,E,C,B,Espanhol,Sem problemas,469.4,495.5,563.0,465.3,120.0,180.0,140.0,140.0,120.0,700.0
210058954700,2,Feminino,1,Preta,Brasileiro(a),2,0,Pública,Não é treineiro,Rio de Janeiro,RJ,H,D,F,A,6,B,A,B,C,A,A,B,B,A,A,A,A,A,B,A,A,A,B,B,B,Inglês,Sem problemas,403.2,614.9,510.1,507.6,160.0,200.0,140.0,140.0,140.0,780.0
210058073321,4,Masculino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Parauapebas,PA,B,B,B,D,5,E,A,B,C,B,B,B,A,A,A,A,B,A,B,A,B,A,D,A,B,Espanhol,Sem problemas,483.4,560.3,545.5,654.3,160.0,200.0,180.0,200.0,180.0,920.0
210059868185,3,Masculino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Guarulhos,SP,D,E,F,B,5,G,A,C,D,B,A,B,B,B,A,A,B,B,D,B,A,A,E,D,B,Inglês,Sem problemas,473.6,554.7,553.6,624.9,140.0,120.0,120.0,140.0,120.0,640.0
210058387369,4,Masculino,1,Parda,Brasileiro(a),3,0,Não Respondeu,É treineiro,Barras,PI,B,C,A,B,4,B,B,B,D,A,C,B,A,B,A,A,B,A,B,A,A,A,D,A,B,Inglês,Sem problemas,417.9,442.4,343.7,360.6,80.0,120.0,80.0,80.0,120.0,480.0
210060811467,8,Feminino,1,Parda,Brasileiro(a),4,6,Não Respondeu,Não é treineiro,Aracaju,SE,D,D,C,A,1,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,A,B,A,B,Espanhol,Sem problemas,512.7,518.2,541.3,493.0,120.0,120.0,120.0,120.0,120.0,600.0
210059540808,7,Feminino,1,Parda,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Tianguá,CE,H,E,F,F,1,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,A,B,A,A,Espanhol,Sem problemas,0.0,314.7,450.4,0.0,100.0,100.0,80.0,60.0,80.0,420.0
210059401168,3,Masculino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Juatuba,MG,H,E,C,F,5,H,A,B,D,C,A,B,B,B,A,A,A,B,C,A,B,A,E,D,B,Inglês,Sem problemas,619.6,728.0,656.1,778.1,160.0,200.0,160.0,160.0,200.0,880.0
210059868186,5,Feminino,1,Parda,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Santa Luzia,MG,B,B,B,B,2,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,A,C,B,B,Inglês,Sem problemas,485.4,497.7,506.0,393.0,120.0,180.0,120.0,120.0,100.0,640.0
210059085176,3,Masculino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Santo André,SP,E,E,C,B,4,F,A,B,B,B,B,B,A,B,A,A,B,A,B,A,A,B,D,B,B,Inglês,Sem problemas,549.5,550.4,501.5,459.1,120.0,60.0,60.0,100.0,40.0,380.0
210059260108,5,Feminino,1,Preta,Brasileiro(a),2,0,Pública,Não é treineiro,Salvador,BA,H,H,F,B,6,B,A,B,C,A,A,B,A,B,A,A,A,A,C,A,B,A,E,A,B,Inglês,Sem problemas,442.0,464.3,448.4,439.2,120.0,120.0,120.0,120.0,60.0,540.0
210061244841,3,Feminino,1,Preta,Brasileiro(a) Naturalizado(a),4,1,Não Respondeu,Não é treineiro,Cachoeirinha,RS,H,E,F,C,3,C,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,A,D,A,B,Espanhol,Sem problemas,459.7,394.3,464.9,410.9,80.0,140.0,80.0,100.0,80.0,480.0
210058969690,7,Feminino,1,Parda,Brasileiro(a),4,4,Não Respondeu,Não é treineiro,Brasília,DF,B,E,A,D,2,C,A,B,C,B,A,B,A,B,A,A,B,A,B,A,A,A,C,B,B,Espanhol,Sem problemas,431.3,518.0,443.9,482.2,120.0,120.0,120.0,140.0,0.0,500.0
210059974506,2,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Novo Hamburgo,RS,D,E,B,B,3,F,A,B,C,B,A,B,B,B,B,A,B,B,C,A,B,B,D,B,B,Inglês,Sem problemas,567.0,615.2,599.0,685.7,120.0,120.0,120.0,120.0,120.0,600.0
210059899844,3,Feminino,1,Branca,Brasileiro(a),2,0,Privada,Não é treineiro,Recife,PE,F,F,D,D,3,E,A,B,B,B,A,B,A,B,A,A,B,A,B,A,A,A,B,B,B,Inglês,Sem problemas,483.9,551.7,485.9,692.7,160.0,160.0,160.0,160.0,200.0,840.0
210060450360,5,Feminino,1,Parda,Brasileiro(a),4,3,Não Respondeu,Não é treineiro,Paço do Lumiar,MA,E,G,B,D,4,E,A,C,D,B,A,B,A,A,A,A,A,A,B,A,A,A,D,A,B,Inglês,Sem problemas,542.1,599.5,585.1,536.8,120.0,120.0,120.0,120.0,120.0,600.0
210060376462,3,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,José Bonifácio,SP,G,E,D,B,2,C,A,C,C,B,A,B,B,B,A,A,A,B,B,A,A,A,C,B,B,Inglês,Sem problemas,632.6,580.0,563.7,685.4,160.0,200.0,180.0,200.0,200.0,940.0
210059260109,3,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Juiz de Fora,MG,C,F,C,D,3,F,A,C,C,B,A,B,B,B,B,A,A,B,B,A,B,B,D,B,B,Espanhol,Sem problemas,538.3,592.6,607.8,560.3,140.0,200.0,180.0,160.0,180.0,860.0
210061244842,3,Masculino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Butiá,RS,A,B,B,A,3,F,A,B,D,B,A,B,B,B,A,A,B,B,C,A,A,A,D,A,B,Espanhol,Sem problemas,417.4,501.8,563.9,488.2,120.0,160.0,120.0,120.0,80.0,600.0
210061348805,4,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Fortaleza,CE,B,B,C,F,4,C,A,C,E,B,B,B,A,A,A,A,A,A,C,A,B,A,E,B,B,Espanhol,Sem problemas,517.9,490.5,513.5,476.6,160.0,180.0,200.0,180.0,160.0,880.0
210059602766,6,Feminino,1,Branca,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Belém,PA,C,E,B,B,3,B,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,A,D,A,B,Inglês,Sem problemas,476.7,588.7,555.6,590.2,160.0,200.0,120.0,140.0,160.0,780.0
210061244831,3,Masculino,1,Branca,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Belo Horizonte,MG,E,E,C,B,4,C,A,B,C,A,A,B,A,A,A,A,B,A,B,A,A,A,B,B,B,Inglês,Sem problemas,525.3,586.0,592.8,672.7,120.0,120.0,120.0,120.0,100.0,580.0
210059602755,2,Feminino,1,Branca,Brasileiro(a),3,0,Não Respondeu,É treineiro,Altamira,PA,B,A,A,A,3,B,A,B,C,A,B,B,A,A,A,A,A,A,A,A,A,A,C,A,B,Inglês,Sem problemas,552.6,577.3,545.8,584.8,160.0,200.0,140.0,180.0,180.0,860.0
210058954712,3,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Capanema,PA,E,C,F,A,4,B,A,B,D,B,A,B,A,B,A,A,A,A,B,A,A,A,D,B,B,Espanhol,Em Branco,460.6,566.2,468.0,520.5,0.0,0.0,0.0,0.0,0.0,0.0
210059974496,2,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Ibaiti,PR,C,D,C,B,3,C,A,A,B,A,B,B,A,A,A,A,A,A,B,B,A,A,C,A,B,Inglês,Sem problemas,433.3,508.6,571.7,477.6,140.0,160.0,120.0,140.0,140.0,700.0
210059897904,9,Feminino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Juazeiro do Norte,CE,H,E,F,B,5,B,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,A,C,A,B,Espanhol,Sem problemas,402.5,504.0,508.1,450.9,120.0,200.0,140.0,160.0,120.0,740.0
210060441021,6,Feminino,1,Parda,Brasileiro(a) Naturalizado(a),4,1,Não Respondeu,Não é treineiro,Rio Branco,AC,H,B,C,B,2,B,A,B,D,A,A,B,A,B,A,A,A,A,B,A,A,A,C,A,B,Inglês,Sem problemas,331.8,476.9,454.5,342.6,80.0,80.0,80.0,80.0,40.0,360.0
210060376452,13,Masculino,1,Parda,Brasileiro(a),4,17,Não Respondeu,Não é treineiro,Juazeiro do Norte,CE,B,B,B,F,1,A,A,B,B,A,A,A,A,A,A,A,A,A,B,A,A,A,B,B,B,Espanhol,Sem problemas,567.6,643.9,619.3,663.3,140.0,140.0,120.0,160.0,180.0,740.0
210058575147,4,Feminino,1,Preta,Brasileiro(a),2,0,Pública,Não é treineiro,Salvador,BA,H,C,F,B,2,A,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,A,C,A,A,Inglês,Sem problemas,474.4,455.6,517.0,348.3,120.0,120.0,120.0,140.0,80.0,580.0
210061348785,4,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Dourados,MS,B,B,A,B,3,C,A,B,C,B,A,A,A,B,A,A,B,A,B,A,A,A,A,A,B,Espanhol,Sem problemas,421.1,354.9,496.8,388.5,100.0,120.0,100.0,120.0,20.0,460.0
210059602756,11,Feminino,1,Parda,Brasileiro(a),4,9,Não Respondeu,Não é treineiro,Presidente Prudente,SP,B,B,C,B,1,C,A,B,B,A,B,B,A,A,A,A,B,A,A,A,A,A,B,A,A,Inglês,Sem problemas,625.1,597.5,596.5,589.2,100.0,120.0,100.0,120.0,80.0,520.0
210058954713,7,Feminino,1,Parda,Brasileiro(a),4,5,Não Respondeu,Não é treineiro,Salvador,BA,E,E,B,B,2,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,C,A,B,Espanhol,Sem problemas,479.5,482.4,503.9,527.6,120.0,120.0,100.0,120.0,80.0,540.0
210058575152,7,Masculino,1,Branca,Brasileiro(a),4,3,Não Respondeu,Não é treineiro,Sorriso,MT,C,F,C,D,4,H,A,C,D,B,A,B,B,B,A,A,B,A,B,A,A,A,E,B,B,Espanhol,Sem problemas,575.4,580.2,543.8,544.8,100.0,180.0,120.0,160.0,180.0,740.0
210061348794,7,Feminino,1,Parda,Brasileiro(a),4,5,Não Respondeu,Não é treineiro,Governador Valadares,MG,H,C,F,B,2,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,A,B,A,A,Espanhol,Sem problemas,399.7,437.9,435.9,397.4,80.0,40.0,40.0,60.0,0.0,220.0
210061244837,3,Masculino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Feira de Santana,BA,E,E,F,A,2,G,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,A,D,B,B,Espanhol,Sem problemas,526.2,546.3,524.8,522.4,120.0,120.0,100.0,120.0,160.0,620.0
210058954724,4,Masculino,1,Preta,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Nazaré da Mata,PE,B,B,A,A,3,B,A,B,D,A,A,B,B,B,A,A,B,A,C,A,B,A,C,A,B,Espanhol,Sem problemas,456.9,483.3,433.3,379.2,120.0,200.0,160.0,160.0,140.0,780.0
210059974502,11,Masculino,1,Branca,Brasileiro(a),4,7,Não Respondeu,Não é treineiro,Caratinga,MG,B,B,A,A,3,C,A,B,B,A,B,B,A,A,A,A,A,A,B,A,A,A,B,A,B,Inglês,Sem problemas,506.4,603.5,504.4,468.3,120.0,200.0,140.0,180.0,160.0,800.0
210058575153,5,Feminino,1,Branca,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Brumado,BA,E,E,B,B,4,C,A,B,C,B,A,B,B,A,A,A,A,A,B,A,A,A,C,B,B,Inglês,Sem problemas,449.7,567.2,552.0,563.0,140.0,160.0,120.0,140.0,160.0,720.0
210061244838,3,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Florianópolis,SC,E,E,C,B,3,B,A,C,C,A,A,B,B,B,A,A,B,B,B,A,A,A,C,B,B,Inglês,Sem problemas,512.6,565.5,576.6,568.9,160.0,200.0,160.0,180.0,160.0,860.0
210059602762,2,Masculino,0,Preta,Brasileiro(a),2,0,Pública,Não é treineiro,Fortaleza,CE,H,B,F,B,6,D,A,D,D,A,A,B,A,B,A,A,B,A,B,B,A,A,A,A,B,Espanhol,Sem problemas,518.8,547.9,494.5,605.6,100.0,120.0,120.0,80.0,100.0,520.0
210061348795,4,Feminino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Santos,SP,D,F,B,B,4,C,A,B,B,A,A,B,B,B,B,A,B,A,C,A,B,A,D,A,B,Inglês,Sem problemas,497.5,496.1,554.2,419.6,120.0,160.0,140.0,160.0,200.0,780.0
210058969687,3,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,São Raimundo Nonato,PI,E,E,A,B,3,B,A,B,C,A,B,B,B,A,A,A,A,A,B,A,A,A,A,A,B,Espanhol,Sem problemas,414.3,417.2,461.4,508.1,140.0,200.0,180.0,200.0,160.0,880.0
210059974503,1,Masculino,1,Parda,Brasileiro(a),3,0,Não Respondeu,É treineiro,Camaragibe,PE,E,E,B,B,4,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,A,B,A,B,Inglês,Sem problemas,480.8,501.2,367.9,566.9,120.0,160.0,120.0,120.0,0.0,520.0
210059899841,11,Feminino,3,Preta,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Queimados,RJ,B,D,C,F,3,C,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,A,B,A,B,Inglês,Sem problemas,591.7,575.7,628.0,362.8,120.0,120.0,140.0,120.0,40.0,540.0
210060450357,3,Feminino,1,Branca,Brasileiro(a),2,0,Privada,Não é treineiro,Vila Velha,ES,E,G,A,D,4,E,A,C,C,B,A,B,A,B,A,A,B,A,B,A,A,A,E,A,B,Inglês,Sem problemas,523.5,535.2,566.8,497.2,140.0,200.0,140.0,160.0,180.0,820.0
210058575154,2,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Brasília,DF,G,E,D,C,6,K,A,C,D,B,A,B,A,B,A,A,B,B,C,A,A,B,E,C,B,Inglês,Sem problemas,616.0,698.8,634.5,654.4,160.0,180.0,140.0,140.0,140.0,760.0
210059260106,7,Masculino,1,Branca,Brasileiro(a),4,6,Não Respondeu,Não é treineiro,Paulo Afonso,BA,F,F,D,D,4,H,A,C,D,B,A,B,B,B,A,A,A,B,C,A,A,A,E,C,B,Inglês,Sem problemas,538.0,573.6,490.6,597.2,120.0,120.0,80.0,80.0,120.0,520.0
210061244839,11,Feminino,1,Branca,Brasileiro(a),4,11,Não Respondeu,Não é treineiro,Niterói,RJ,E,E,F,B,1,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,A,B,A,B,Espanhol,Sem problemas,428.0,476.6,461.9,410.6,100.0,180.0,120.0,120.0,100.0,620.0
210061348797,4,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Alto do Rodrigues,RN,E,E,C,C,3,D,A,B,C,B,B,B,A,A,A,A,B,A,B,A,A,A,B,B,B,Espanhol,Sem problemas,446.5,543.7,511.2,491.6,160.0,200.0,160.0,160.0,140.0,820.0
210059602763,4,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Joinville,SC,E,E,D,D,3,D,A,C,D,B,A,B,B,B,A,A,B,B,B,A,A,A,D,A,B,Espanhol,Sem problemas,533.1,563.5,559.8,430.8,100.0,140.0,100.0,120.0,100.0,560.0
210058969688,4,Feminino,1,Branca,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Araucária,PR,E,E,C,B,4,C,A,B,D,B,A,B,B,B,B,A,B,A,B,A,B,A,E,C,B,Inglês,Sem problemas,616.0,639.8,615.1,693.5,140.0,200.0,120.0,140.0,160.0,760.0
210059899842,2,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,São Luís,MA,C,D,D,B,3,B,A,C,D,B,A,B,B,A,A,A,A,A,B,A,A,A,D,A,B,Espanhol,Sem problemas,409.4,484.7,454.6,386.3,120.0,160.0,100.0,120.0,80.0,580.0
210060450358,3,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Montes Claros,MG,H,F,C,B,5,L,A,D,E,A,B,B,B,B,B,A,B,B,B,A,B,A,E,C,B,Inglês,Sem problemas,537.8,641.3,584.8,635.5,140.0,180.0,120.0,160.0,140.0,740.0
210060376460,12,Feminino,2,Parda,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Serra,ES,E,D,B,B,4,B,A,B,B,A,A,B,A,B,A,A,B,A,B,A,A,A,E,A,B,Espanhol,Não atendimento ao tipo textual,399.9,407.2,487.6,392.0,0.0,0.0,0.0,0.0,0.0,0.0
210058575155,3,Masculino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Acari,RN,E,E,B,B,4,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,A,B,A,B,Inglês,Sem problemas,593.5,599.8,558.7,674.3,120.0,120.0,120.0,140.0,120.0,620.0
210059260107,2,Masculino,1,Preta,Brasileiro(a),2,0,Pública,Não é treineiro,Acopiara,CE,E,G,D,D,3,G,A,D,E,C,C,B,B,B,A,A,C,A,D,A,B,A,D,B,B,Espanhol,Sem problemas,491.7,568.0,556.1,653.9,160.0,200.0,200.0,200.0,180.0,940.0
210061348799,3,Feminino,1,Branca,Brasileiro(a) Naturalizado(a),2,0,Pública,Não é treineiro,Campos Sales,CE,B,D,B,B,2,B,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,B,A,B,Espanhol,Sem problemas,520.4,593.1,575.3,548.3,160.0,200.0,160.0,180.0,200.0,900.0
210059602764,3,Masculino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Brasília,DF,C,D,B,B,2,D,C,B,C,A,A,B,B,B,B,A,B,A,B,B,A,A,C,B,B,Espanhol,Sem problemas,539.4,500.7,461.7,620.9,120.0,200.0,140.0,120.0,200.0,780.0
210059974505,5,Feminino,1,Preta,Brasileiro(a) Naturalizado(a),4,4,Não Respondeu,Não é treineiro,Rio de Janeiro,RJ,E,F,B,D,4,B,A,B,C,A,A,B,A,B,A,A,B,A,B,A,A,A,D,A,B,Inglês,Sem problemas,379.7,502.2,498.1,429.1,100.0,120.0,100.0,80.0,100.0,500.0
210059899843,5,Feminino,1,Parda,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Salvador,BA,E,E,B,B,3,C,A,B,C,A,A,B,A,A,A,A,B,A,B,A,A,A,C,A,B,Espanhol,Sem problemas,363.2,396.8,445.1,415.3,80.0,120.0,100.0,100.0,0.0,400.0
210060450359,3,Feminino,1,Preta,Brasileiro(a),2,0,Pública,Não é treineiro,São Paulo,SP,D,E,D,C,2,C,A,B,C,A,A,B,B,B,A,A,B,A,B,A,A,A,B,A,B,Espanhol,Sem problemas,477.8,557.2,605.2,469.4,120.0,120.0,120.0,120.0,140.0,620.0
210060441022,6,Masculino,1,Branca,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Belém,PA,E,C,B,D,2,B,A,B,A,A,A,B,A,B,A,A,A,A,B,A,A,A,C,B,B,Inglês,Sem problemas,515.5,564.0,585.5,620.2,140.0,160.0,120.0,120.0,160.0,700.0
210060376453,6,Feminino,1,Branca,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Japaratuba,SE,H,E,F,B,2,A,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,A,C,A,B,Espanhol,Sem problemas,430.7,532.7,521.4,476.1,80.0,160.0,120.0,120.0,160.0,640.0
210058575148,2,Feminino,1,Parda,Brasileiro(a),3,0,Não Respondeu,É treineiro,Teixeira de Freitas,BA,E,D,A,B,5,E,A,B,D,B,B,B,A,B,A,A,A,A,B,A,A,A,D,B,B,Espanhol,Sem problemas,500.1,575.0,539.6,460.2,160.0,200.0,160.0,180.0,160.0,860.0
210059260100,7,Masculino,0,Preta,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Ibititá,BA,C,C,A,A,3,B,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,A,B,B,B,Espanhol,Sem problemas,559.5,480.7,563.2,528.0,140.0,180.0,120.0,140.0,160.0,740.0
210061244833,3,Feminino,1,Preta,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Belo Horizonte,MG,D,F,F,F,4,F,A,B,C,B,A,B,B,B,A,A,B,A,B,A,B,A,E,B,B,Inglês,Sem problemas,530.0,599.2,579.8,801.0,180.0,180.0,200.0,200.0,180.0,940.0
210061348786,2,Masculino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Franco da Rocha,SP,E,E,C,B,3,D,A,B,C,A,A,B,A,B,A,A,B,A,B,A,A,A,B,A,B,Inglês,Sem problemas,529.0,543.1,542.9,539.7,120.0,120.0,100.0,100.0,100.0,540.0
